_source,_player,_trial,peak_pelvis_v,peak_trunk_v,peak_humerus_v,peak_arm_v,peak_forearm_v,peak_hand_v,pelvis_to_trunk_lag_ms,trunk_to_humerus_lag_ms,max_x_factor,hip_shoulder_sep_at_fp,max_cog_velo_m_s,cog_decel_m_s,fp1_z_peak,fp2_z_peak,lead_z_peak,rear_z_peak,drive_propulsive_peak_pct_bw,drive_propulsive_impulse_pct_bw_s,lead_braking_peak_pct_bw,lead_braking_impulse_pct_bw_s,lead_block_duration_ms,horizontal_to_vertical_ratio,newtforce_turning_point_z_pct_bw,newtforce_lead_negative_y_pct_bw,newtforce_lead_negative_y_ms_after_br,newtforce_time_of_transfer_ms,layback_deg,torso_fwd_tilt_at_fp,torso_side_bend_at_mer,lead_knee_at_fp,lead_knee_at_br,stride_length,stride_pct,sampling_rate_hz_internal,fp_mapping,fc_frame,br_frame,n_frames
Raw,leejinseo,Fastball RH Markerless 1,476.54718,895.17078,5274.11572,5274.11572,,2946.51123,56.7,140.0,36.40707,34.82378,,,0.0,943.66089,0.0,943.66089,1.5,1.88,,,146.7,0.013,103.3,,,,175.51465,-7.54112,32.49157,51.36801,57.80138,1.48011,83.12677,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",906,950,4692
Raw,leejinseo,Fastball RH Markerless 10,587.03595,828.77368,5723.09082,5723.09082,,2708.31738,13.3,143.3,34.22799,34.08546,,,0.0,908.89374,0.0,908.89374,1.7,0.66,,,153.3,0.017,101.3,,,,175.03136,-7.47721,33.74785,54.62321,63.32277,1.48015,83.12912,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",824,870,4152
Raw,leejinseo,Fastball RH Markerless 3,593.46857,843.9032,5601.49951,5601.49951,,2863.13477,20.0,146.7,33.09698,32.27777,,,0.0,932.93677,0.0,932.93677,0.5,0.17,,,150.0,0.004,104.1,,,,174.38629,-8.15988,37.47162,51.28243,55.83964,1.46578,82.32198,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",984,1029,4920
Raw,leejinseo,Fastball RH Markerless 5,612.28571,797.5896,5585.63867,5585.63867,,2913.34082,10.0,-10.0,40.26664,,,,1410.01794,1296.073,1410.01794,1296.073,,,,,,,,,,,175.50418,,11.59643,,8.32713,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,1,4840
Raw,leejinseo,Fastball RH Markerless 7,605.71667,803.66852,5521.46582,5521.46582,,2969.78442,20.0,140.0,36.35365,36.28831,,,0.0,933.6825,0.0,933.6825,0.8,0.66,,,146.7,0.008,102.9,,,,174.85597,-7.5303,36.3295,51.31513,55.52838,1.48867,83.60768,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",796,840,4144
Raw,leejinseo,Fastball RH Markerless 9,646.01892,796.32233,5569.22314,5569.22314,,2912.61694,16.7,143.3,35.53354,35.4453,,,0.0,899.80371,0.0,899.80371,3.1,1.78,,,156.7,0.03,98.5,,,,170.57825,-7.77348,36.09513,52.27279,56.86023,1.44709,81.27268,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",831,878,4988
Raw,leesemin,Fastball RH Markerless 10,664.22064,807.68311,4511.74268,4511.74268,,3507.21118,6.7,80.0,17.08796,16.04807,,,0.0,1312.48804,0.0,1312.48804,2.5,4.15,,,163.3,0.017,145.7,,,,185.34889,-1.07935,22.24134,39.44556,17.89405,1.55772,81.12086,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",755,804,4860
Raw,leesemin,Fastball RH Markerless 2,648.78778,738.37988,4323.52197,4323.52197,,3137.98438,26.7,73.3,16.55021,14.93268,,,0.0,1319.11255,0.0,1319.11255,1.6,2.01,,,156.7,0.011,145.1,,,,184.80461,-2.06579,23.03893,39.13488,28.10463,1.57129,81.82778,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",742,789,5088
Raw,leesemin,Fastball RH Markerless 3,618.71613,742.61646,4240.71582,4240.71582,,3252.02441,30.0,80.0,16.05395,16.05395,,,0.0,1327.50037,0.0,1327.50037,1.8,3.58,,,163.3,0.012,147.9,,,,185.36032,-3.23625,21.68532,40.80736,28.78405,1.56339,81.41664,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",772,821,4964
Raw,leesemin,Fastball RH Markerless 4,640.10114,761.26056,4400.99512,4400.99512,,3491.1936,3.3,76.7,16.36054,15.67329,,,0.0,1271.66492,0.0,1271.66492,2.1,4.83,,,166.7,0.015,142.0,,,,187.3539,-2.92428,22.40916,34.62249,22.35056,1.54458,80.437,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",815,865,5848
Raw,leesemin,Fastball RH Markerless 6,603.5318,760.60065,4381.89746,4381.89746,,3020.49854,3.3,80.0,17.39122,16.34102,,,0.0,1270.22913,0.0,1270.22913,1.8,3.48,,,163.3,0.013,142.0,,,,185.77881,-3.89529,21.16824,43.76059,35.89102,1.58678,82.63449,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",796,845,4936
Raw,leesemin,Fastball RH Markerless 7,633.70099,751.82971,4452.01172,4452.01172,,3019.47437,43.3,70.0,16.01442,15.37004,,,0.0,1280.61182,0.0,1280.61182,1.8,3.43,,,160.0,0.013,143.3,,,,185.60284,-3.63189,20.73275,43.2649,23.06167,1.53179,79.77049,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",769,817,4840
Raw,leesemin,Fastball RH Markerless 8,633.26099,746.27112,4525.47998,4525.47998,,2974.56104,3.3,83.3,17.48831,16.31928,,,0.0,1278.04578,0.0,1278.04578,1.6,3.85,,,156.7,0.011,142.3,,,,186.44481,-2.91413,20.86056,39.01944,15.73685,1.56514,81.50771,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",850,897,5352
Raw,leeseongjae,Fastball RH Markerless 1,584.34253,863.69318,4398.57812,4398.57812,,2400.927,80.0,93.3,18.45658,15.21325,,,0.0,705.09137,0.0,705.09137,12.6,47.35,,,166.7,0.128,78.3,,,,182.47459,-8.63386,35.83216,52.22715,51.47746,1.39564,77.06364,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1954,2004,8756
Raw,leeseongjae,Fastball RH Markerless 10,628.00781,840.35614,4713.05859,4713.05859,,2589.19263,-6.7,76.7,16.08756,13.47029,,,0.0,492.62781,0.0,492.62781,7.0,24.68,,,163.3,0.122,53.9,,,,184.74496,-7.86742,35.80516,54.2877,50.45473,1.39848,77.22052,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1101,1150,5416
Raw,leeseongjae,Fastball RH Markerless 3,657.24603,860.11823,4599.5127,4599.5127,,2534.30542,16.7,166.7,16.98513,15.13153,,,0.0,524.49042,0.0,524.49042,8.3,27.12,,,170.0,0.135,57.0,,,,183.60403,-8.9864,37.33797,57.70492,60.36175,1.39816,77.20315,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1070,1121,5248
Raw,leeseongjae,Fastball RH Markerless 4,644.71973,817.55267,4567.75,4567.75,,2573.5105,113.3,70.0,17.10477,15.02821,,,0.0,513.58533,0.0,513.58533,10.3,44.49,,,170.0,0.15,52.5,,,,183.82233,-10.8238,35.44392,56.54677,53.6892,1.40887,77.79425,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1506,1557,6936
Raw,leeseongjae,Fastball RH Markerless 5,662.06464,798.65619,4602.19141,4602.19141,,2423.44629,13.3,173.3,16.55738,14.43538,,,0.0,487.37146,0.0,487.37146,7.6,20.48,,,166.7,0.139,53.3,,,,186.04147,-8.27714,35.7239,56.05597,52.44717,1.39904,77.25132,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",830,880,4488
Raw,leeseongjae,Fastball RH Markerless 6,634.44415,844.30884,4705.23291,4705.23291,,2559.68481,83.3,100.0,15.38623,14.03122,,,0.0,495.93991,0.0,495.93991,17.1,47.45,,,170.0,0.179,39.0,,,,183.95154,-8.2851,36.7356,56.98908,45.56213,1.35303,74.71102,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1782,1833,7988
Raw,leeseongjae,Fastball RH Markerless 7,624.98419,865.11536,4752.38428,4752.38428,,2574.65356,-93.3,163.3,19.21354,16.32787,,,0.0,482.34863,0.0,482.34863,11.7,39.32,,,163.3,0.147,41.0,,,,184.42589,-7.67842,37.62659,54.26937,53.4564,1.39868,77.23154,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1454,1503,6700
Raw,leeseongjae,Fastball RH Markerless 9,615.82019,798.45398,4805.0415,4805.0415,,2320.20776,3.3,73.3,11.93463,8.37229,,,0.0,480.47083,0.0,480.47083,7.3,26.4,,,166.7,0.134,53.2,,,,184.93365,-7.54913,36.86544,54.4465,46.39395,1.41555,78.163,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1115,1165,6676
Raw,leesiyul,Fastball RH Markerless 1,490.71387,758.63818,4008.2089800000003,4008.2089800000003,,3051.3252,100.0,66.7,33.53585,30.55395,,,0.0,989.09955,0.0,989.09955,7.0,4.28,,,193.3,0.06,108.1,,,,191.38249,-7.01247,20.32977,38.39738,38.46877,1.4091,76.20387,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",659,717,3924
Raw,leesiyul,Fastball RH Markerless 10,522.05426,819.24774,4144.00293,4144.00293,,2934.92798,70.0,70.0,33.1497,31.27719,,,0.0,1022.90894,0.0,1022.90894,2.1,2.0,,,183.3,0.017,112.2,,,,191.69444,-6.31347,23.33799,43.77126,33.3516,1.3936,75.36552,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",840,895,4744
Raw,leesiyul,Fastball RH Markerless 2,542.5816,780.17725,3993.8422899999996,3993.8422899999996,,3041.84497,83.3,70.0,34.2393,29.12863,,,0.0,1018.08911,0.0,1018.08911,1.7,1.48,,,196.7,0.014,112.7,,,,191.37358,-9.11426,23.60624,40.21211,37.62205,1.46938,79.46381,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",780,839,4316
Raw,leesiyul,Fastball RH Markerless 3,494.29816,773.83063,3930.6044899999997,3930.6044899999997,,3042.31909,110.0,73.3,33.52906,31.32687,,,0.0,960.04907,0.0,960.04907,7.6,5.68,,,190.0,0.065,107.0,,,,191.77567,-6.66407,23.41443,38.40931,33.52029,1.43001,77.33463,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",637,694,3968
Raw,leesiyul,Fastball RH Markerless 4,524.33484,784.60522,4120.51465,4120.51465,,3067.39478,66.7,70.0,32.05086,28.7509,,,0.0,1148.76648,0.0,1148.76648,10.2,10.52,,,190.0,0.074,127.0,,,,190.3188,-5.96954,24.03221,36.12871,34.13357,1.43042,77.35659,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",527,584,3604
Raw,leesiyul,Fastball RH Markerless 5,527.57458,780.10333,3977.9223599999996,3977.9223599999996,,2963.90576,73.3,70.0,32.63778,27.51184,,,0.0,982.0401,0.0,982.0401,6.6,5.91,,,200.0,0.058,104.3,,,,188.85533,-8.05243,22.69067,32.56668,37.86394,1.42137,76.86763,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",623,683,3948
Raw,leesiyul,Fastball RH Markerless 6,510.90781,819.09601,3912.9995099999996,3912.9995099999996,,2993.10864,73.3,66.7,32.96946,30.84912,,,0.0,1002.32794,0.0,1002.32794,2.3,3.7,,,180.0,0.02,110.7,,,,190.49069,-7.26112,22.9649,44.00994,31.64126,1.4,75.71143,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",827,881,4380
Raw,leesiyul,Fastball RH Markerless 7,550.75586,800.77936,4171.78857,4171.78857,,2980.2832,106.7,73.3,35.35054,31.27047,,,0.0,998.45319,0.0,998.45319,4.7,3.72,,,190.0,0.04,108.8,,,,192.33353,-7.19451,25.43015,37.70272,34.92065,1.43888,77.81447,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",769,826,3980
Raw,leesiyul,Fastball RH Markerless 8,477.14807,816.37537,4003.55371,4003.55371,,2838.51831,93.3,70.0,34.34724,27.97002,,,0.0,1001.51184,0.0,1001.51184,1.4,1.37,,,206.7,0.013,110.6,,,,190.20953,-7.86776,23.20272,33.77843,38.65064,1.40432,75.94537,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",810,872,4732
Raw,leesiyul,Fastball RH Markerless 9,565.57104,850.70221,4040.46973,4040.46973,,2909.4895,60.0,73.3,34.05931,30.31693,,,0.0,970.11664,0.0,970.11664,3.3,3.74,,,190.0,0.03,106.7,,,,190.71547,-7.00316,24.99038,38.48116,35.95302,1.42073,76.8329,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",766,823,4224
Raw,moonjunhyeok,Fastball RH Markerless 1,607.40167,910.37787,4152.60596,4152.60596,,2903.85352,100.0,70.0,32.72157,28.34519,,,0.0,1002.75916,0.0,1002.75916,1.1,2.47,,,173.3,0.01,112.3,,,,185.41039,-8.78766,15.27696,46.8597,21.4961,1.39232,75.71215,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",808,860,3964
Raw,moonjunhyeok,Fastball RH Markerless 10,619.15259,893.7995,3839.0908200000003,3839.0908200000003,,3052.948,106.7,70.0,35.35896,31.22634,,,0.0,1003.41296,0.0,1003.41296,3.6,3.67,,,176.7,0.032,112.3,,,,189.17249,-9.12589,12.82584,43.84334,12.15729,1.43713,78.14909,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",685,738,4088
Raw,moonjunhyeok,Fastball RH Markerless 2,612.57147,901.3103,4084.13281,4084.13281,,2683.17383,100.0,73.3,34.5469,30.19731,,,0.0,1007.28369,0.0,1007.28369,3.2,3.76,,,173.3,0.028,111.3,,,,185.84773,-9.41341,13.87933,44.45856,19.24876,1.41645,77.0246,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",667,719,3616
Raw,moonjunhyeok,Fastball RH Markerless 3,617.27588,925.14044,3844.79004,3844.79004,,3066.45703,96.7,70.0,33.70657,29.74878,,,0.0,1007.94196,0.0,1007.94196,3.7,3.82,,,166.7,0.033,108.7,,,,184.42354,-5.10718,15.54624,44.26751,20.66304,1.40607,76.45983,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",531,581,3196
Raw,moonjunhyeok,Fastball RH Markerless 4,611.81299,888.23199,4144.58936,4144.58936,,2958.96875,100.0,70.0,35.37927,33.85365,,,0.0,1019.42841,0.0,1019.42841,2.5,2.24,,,160.0,0.022,113.4,,,,187.03629,-8.3993,12.85341,47.18572,17.12006,1.41775,77.09537,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",732,780,3988
Raw,moonjunhyeok,Fastball RH Markerless 5,619.6485,912.14246,4000.4013699999996,4000.4013699999996,,2686.71582,103.3,66.7,34.83192,27.64851,,,0.0,1008.6026,0.0,1008.6026,3.6,4.19,,,180.0,0.032,112.9,,,,188.47157,-8.81469,13.48454,48.58226,24.25486,1.3742,74.72705,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",667,721,4104
Raw,moonjunhyeok,Fastball RH Markerless 6,561.24103,856.80463,4185.67139,4185.67139,,2594.2041,103.3,73.3,33.16925,27.05325,,,0.0,1012.78174,0.0,1012.78174,3.1,3.05,,,180.0,0.027,113.1,,,,187.79552,-11.08382,13.46688,42.89885,19.08845,1.42119,77.28243,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",715,769,4100
Raw,moonjunhyeok,Fastball RH Markerless 7,605.51056,872.0531,3626.13721,3626.13721,,2807.29443,103.3,73.3,34.63575,31.63152,,,0.0,989.92261,0.0,989.92261,0.9,1.75,,,166.7,0.008,110.8,,,,187.79204,-8.54159,12.78827,46.21968,22.31569,1.42578,77.53169,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",792,842,4476
Raw,moonjunhyeok,Fastball RH Markerless 8,617.57153,875.10773,3985.51221,3985.51221,,2874.64795,100.0,70.0,36.74791,32.3706,,,0.0,999.52722,0.0,999.52722,1.6,1.86,,,170.0,0.014,111.8,,,,189.08853,-7.49351,12.00839,47.36442,20.39724,1.44238,78.43464,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",791,842,4608
Raw,moonjunhyeok,Fastball RH Markerless 9,616.30817,922.28125,3853.99219,3853.99219,,2834.09277,93.3,70.0,36.20788,31.22496,,,0.0,989.81238,0.0,989.81238,1.1,2.5,,,173.3,0.01,110.8,,,,187.66164,-9.39409,14.00578,46.43458,22.17306,1.44292,78.46382,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",797,849,4524
Raw,namyehyun,Fastball RH Markerless 10,448.33466,822.23492,3987.5351600000004,3987.5351600000004,,3211.13745,103.3,80.0,30.24002,28.37796,,,0.0,955.85211,0.0,955.85211,5.1,6.42,,,126.7,0.048,102.9,,,,157.1144,-8.07976,18.06649,54.0727,63.05858,1.5193,85.3279,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1046,1084,6044
Raw,namyehyun,Fastball RH Markerless 2,510.61395,892.58191,4191.40869,4191.40869,,3189.1709,0.0,90.0,31.7309,30.87127,,,0.0,972.7749,0.0,972.7749,2.5,1.93,,,156.7,0.022,107.4,,,,156.61023,-9.31392,16.9632,48.64438,68.25766,1.48184,83.22397,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",917,964,5280
Raw,namyehyun,Fastball RH Markerless 3,492.27435,872.20325,4193.12891,4193.12891,,3379.85254,86.7,86.7,31.07776,29.22445,,,0.0,941.43323,0.0,941.43323,5.0,4.77,,,133.3,0.046,104.8,,,,157.36334,-9.54526,15.83819,49.74983,63.91306,1.5049,84.51941,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",770,810,4800
Raw,namyehyun,Fastball RH Markerless 4,477.97275,833.91449,4130.21387,4130.21387,,3353.4021,93.3,83.3,32.18454,29.48296,,,0.0,935.34839,0.0,935.34839,3.4,2.19,,,170.0,0.032,104.7,,,,155.85852,-10.5102,18.60263,42.77812,69.03307,1.49396,83.9051,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",843,894,5152
Raw,namyehyun,Fastball RH Markerless 5,509.60123,819.82581,4039.8710899999996,4039.8710899999996,,3385.84302,86.7,83.3,28.51784,28.29176,,,0.0,943.85968,0.0,943.85968,3.4,4.14,,,136.7,0.031,104.3,,,,158.06149,-9.36857,16.85407,51.07256,62.66768,1.4993,84.20506,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1055,1096,6176
Raw,namyehyun,Fastball RH Markerless 6,475.70163,769.85284,4225.51953,4225.51953,,3173.51245,80.0,90.0,26.44327,24.54229,,,0.0,946.55743,0.0,946.55743,5.2,2.89,,,136.7,0.047,103.7,,,,158.14442,-10.13915,18.66827,49.85952,67.06306,1.54477,86.75839,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",843,884,5104
Raw,namyehyun,Fastball RH Markerless 7,459.20325,825.45734,4194.35596,4194.35596,,3324.53223,83.3,86.7,31.89682,30.81894,,,0.0,957.61945,0.0,957.61945,2.6,3.57,,,136.7,0.023,107.2,,,,158.36588,-8.1818,19.08363,52.20063,66.86359,1.50604,84.5832,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",791,832,4964
Raw,namyehyun,Fastball RH Markerless 8,443.2963,810.21582,4220.91943,4220.91943,,3355.95288,110.0,86.7,27.87739,24.86387,,,0.0,949.18866,0.0,949.18866,3.5,4.67,,,113.3,0.032,105.8,,,,158.27148,-5.00919,20.02143,48.96103,57.55492,1.55875,87.5435,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",844,878,5180
Raw,namyehyun,Fastball RH Markerless 9,472.96555,882.95667,4240.98535,4240.98535,,3239.1582,93.3,83.3,32.64879,29.73108,,,0.0,969.51215,0.0,969.51215,2.8,3.47,,,120.0,0.025,105.7,,,,157.79704,-8.38249,16.05349,52.31683,62.29646,1.5312,85.99616,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1002,1038,5672
Raw,ohseongbin,Fastball RH Markerless 1,531.0752,853.30609,4697.64746,4697.64746,,3567.73853,110.0,80.0,30.1598,29.63821,,,0.0,332.25552,0.0,332.25552,7.2,21.0,,,133.3,0.138,37.1,,,,175.02112,-3.13346,29.99829,52.05243,51.81834,1.4438,78.08043,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",926,966,5280
Raw,ohseongbin,Fastball RH Markerless 10,564.22577,843.79987,5153.15479,5153.15479,,3093.20947,110.0,73.3,29.11834,29.04636,,,0.0,332.9433,0.0,332.9433,5.4,16.63,,,133.3,0.137,35.9,,,,177.88481,-3.07612,30.73322,50.98621,44.91452,1.47245,79.62976,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",962,1002,5660
Raw,ohseongbin,Fastball RH Markerless 2,625.35614,858.55634,4933.84277,4933.84277,,2806.96338,106.7,80.0,32.32019,31.48452,,,0.0,362.52371,0.0,362.52371,7.0,20.66,,,146.7,0.145,40.2,,,,178.06247,-3.67352,29.79332,56.02147,54.62488,1.40689,76.08436,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",935,979,5636
Raw,ohseongbin,Fastball RH Markerless 3,599.49664,870.57568,4978.3374,4978.3374,,2960.80786,96.7,76.7,30.53291,30.19917,,,0.0,390.36771,0.0,390.36771,5.3,16.26,,,136.7,0.121,41.8,,,,177.46024,-3.8251,29.65355,52.47537,50.50625,1.45153,78.49869,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",985,1026,5732
Raw,ohseongbin,Fastball RH Markerless 4,633.38818,906.47693,5031.4917,5031.4917,,2393.3252,83.3,80.0,32.11817,31.95621,,,0.0,346.37531,0.0,346.37531,5.5,16.46,,,140.0,0.13,38.1,,,,177.59807,-3.68491,28.48339,52.48841,50.34051,1.44206,77.9864,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",934,976,5584
Raw,ohseongbin,Fastball RH Markerless 5,578.3208,878.97412,5131.04102,5131.04102,,3079.09961,116.7,70.0,30.83001,30.80087,,,0.0,238.03325,0.0,238.03325,10.5,22.22,,,136.7,0.218,20.1,,,,176.48096,-3.33502,29.12802,52.88437,53.54114,1.44925,78.37502,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",849,890,5196
Raw,ohseongbin,Fastball RH Markerless 7,573.63733,925.80951,5017.92822,5017.92822,,2773.28125,110.0,76.7,30.7733,30.7733,,,0.0,247.66095,0.0,247.66095,6.7,17.78,,,133.3,0.156,27.1,,,,178.02493,-3.50204,27.77078,53.45253,52.03969,1.46137,79.0307,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",881,921,5424
Raw,ohseongbin,Fastball RH Markerless 9,602.3551,871.32178,4989.61572,4989.61572,,2917.84546,113.3,76.7,30.9289,30.79513,,,0.0,331.11707,0.0,331.11707,8.0,23.12,,,140.0,0.174,36.4,,,,175.87143,-3.8383,30.43401,56.03266,56.39939,1.43622,77.67046,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",931,973,5332
Raw,parkgyehwan,Fastball RH Markerless 1,395.98492,793.76898,3343.73291,3343.73291,,3212.99316,126.7,76.7,35.23369,31.3444,,,0.0,947.11243,0.0,947.11243,1.6,3.05,,,156.7,0.015,104.2,,,,186.39615,8.3896,36.8766,46.37874,33.34761,1.57046,84.93028,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1228,1275,7028
Raw,parkgyehwan,Fastball RH Markerless 10,387.7005,741.59961,3285.52759,3285.52759,,3049.42822,153.3,66.7,29.43445,27.26981,,,0.0,877.03748,0.0,877.03748,0.6,0.76,,,153.3,0.006,96.2,,,,187.00917,7.33224,37.15908,46.31941,26.23235,1.56643,84.71203,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1113,1159,5972
Raw,parkgyehwan,Fastball RH Markerless 2,379.49911,809.44806,3558.52002,3558.52002,,2792.31323,150.0,73.3,37.19878,32.6533,,,0.0,1041.27087,0.0,1041.27087,2.0,1.12,,,160.0,0.018,108.2,,,,186.9724,7.17088,35.94601,47.31089,30.81053,1.58561,85.74955,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",900,948,5964
Raw,parkgyehwan,Fastball RH Markerless 4,448.85107,796.27246,3728.4785199999997,3728.4785199999997,,3182.43042,13.3,73.3,32.58672,25.91163,,,0.0,958.37976,0.0,958.37976,0.9,1.02,,,160.0,0.008,105.9,,,,186.82114,7.73367,37.35222,44.04913,21.91082,1.5749,85.17046,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1254,1302,7140
Raw,parkgyehwan,Fastball RH Markerless 5,405.12888,757.17853,3403.3125,3403.3125,,2955.6394,136.7,76.7,36.26334,34.42658,,,0.0,924.30255,0.0,924.30255,1.2,1.08,,,156.7,0.011,103.2,,,,188.15543,8.10205,34.70915,47.43464,29.35136,1.56052,84.39266,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1137,1184,6284
Raw,parkgyehwan,Fastball RH Markerless 7,423.42798,788.16357,3506.98291,3506.98291,,3118.29419,120.0,86.7,35.18288,28.12053,,,0.0,957.18378,0.0,957.18378,0.5,0.72,,,160.0,0.004,107.1,,,,188.16345,7.66917,35.80286,47.25515,30.52156,1.54683,83.65227,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1309,1357,6996
Raw,parkgyehwan,Fastball RH Markerless 8,439.65298,860.47516,3376.5437,3376.5437,,2885.90747,140.0,73.3,37.28509,32.56751,,,0.0,982.18036,0.0,982.18036,2.2,2.56,,,160.0,0.02,106.9,,,,185.34172,9.02515,38.80237,47.51183,26.0567,1.54677,83.64899,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1197,1245,6436
Raw,parkgyehwan,Fastball RH Markerless 9,396.34448,780.93707,3535.08594,3535.08594,,2885.97632,143.3,73.3,32.96773,32.03494,,,0.0,894.63751,0.0,894.63751,1.1,1.11,,,153.3,0.011,99.5,,,,189.56143,9.94374,34.76716,46.61922,27.60725,1.54517,83.56232,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1149,1195,6708
Raw,parkjihyeon,Fastball RH Markerless 1,621.00488,931.11139,3997.68213,3997.68213,,2716.52246,80.0,63.3,29.83158,29.59567,,,0.0,1101.49866,0.0,1101.49866,4.6,5.39,,,166.7,0.039,104.2,,,,184.77852,-3.7285,21.40373,49.57435,29.26326,1.40752,75.7023,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",551,601,3316
Raw,parkjihyeon,Fastball RH Markerless 10,656.20789,888.34625,4303.73242,4303.73242,,2816.00049,80.0,60.0,32.43689,30.29124,,,0.0,1028.13135,0.0,1028.13135,1.8,2.58,,,143.3,0.016,112.5,,,,185.81888,-4.46575,20.06971,48.93893,17.8416,1.48042,79.62337,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",698,741,4756
Raw,parkjihyeon,Fastball RH Markerless 2,647.17749,920.5011,4169.71826,4169.71826,,2592.43311,80.0,63.3,33.12479,32.59198,,,0.0,1023.98889,0.0,1023.98889,3.6,1.54,,,153.3,0.031,114.5,,,,186.20074,-6.18299,18.02877,47.68901,24.08962,1.45935,78.49032,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",701,747,3964
